540.00	0.031893998384476
541.00	0.038968998938799
542.00	0.047491997480392
543.00	0.05766399949789
544.00	0.069940000772476
545.00	0.084812000393867
546.00	0.1027400046587
547.00	0.1243399977684
548.00	0.1501599997282
549.00	0.18056999146938
550.00	0.2156800031662
551.00	0.25545001029968
552.00	0.29975000023842
553.00	0.34832999110222
554.00	0.40090999007225
555.00	0.45702999830246
556.00	0.51630997657776
557.00	0.57734000682831
558.00	0.63942003250122
559.00	0.70115995407104
560.00	0.76008003950119
561.00	0.81515002250671
562.00	0.86460995674133
563.00	0.90739995241165
564.00	0.9428299665451
565.00	0.97018998861313
566.00	0.98843002319336
567.00	0.99860000610352
568.00	1
569.00	0.9936900138855
570.00	0.98140996694565
571.00	0.96421998739243
572.00	0.94352996349335
573.00	0.9196799993515
574.00	0.89372003078461
575.00	0.86566001176834
576.00	0.83515000343323
577.00	0.80322998762131
578.00	0.77026003599167
579.00	0.73657995462418
580.00	0.7039600610733
581.00	0.67239999771118
582.00	0.64292997121811
583.00	0.61557000875473
584.00	0.58996999263763
585.00	0.56611996889114
586.00	0.5440199971199
587.00	0.52297002077103
588.00	0.50367999076843
589.00	0.48615002632141
590.00	0.47000998258591
591.00	0.45563000440598
592.00	0.44299998879433
593.00	0.43213000893593
594.00	0.42370998859406
595.00	0.41705000400543
596.00	0.41249001026154
597.00	0.40967997908592
598.00	0.40792998671532
599.00	0.40652000904083
600.00	0.40547001361847
601.00	0.40477001667023
602.00	0.40442001819611
603.00	0.40442001819611
604.00	0.40442001819611
605.00	0.40477001667023
606.00	0.40512001514435
607.00	0.40512001514435
608.00	0.40477001667023
609.00	0.40407001972198
610.00	0.40337002277374
611.00	0.40195998549461
612.00	0.39950999617577
613.00	0.39564999938011
614.00	0.39004001021385
615.00	0.38301998376846
616.00	0.37424999475479
617.00	0.36478000879288
618.00	0.35495999455452
619.00	0.34525001049042
620.00	0.33567002415657
621.00	0.32624000310898
622.00	0.31690999865532
623.00	0.30739998817444
624.00	0.29754000902176
625.00	0.28751000761986
626.00	0.27738001942635
627.00	0.26726999878883
628.00	0.25756001472473
629.00	0.24843999743462
630.00	0.239849999547
631.00	0.231639996171
632.00	0.22364000976086
633.00	0.21563999354839
634.00	0.20733000338078
635.00	0.19874000549316
636.00	0.19013999402523
637.00	0.18165999650955
638.00	0.17354999482632
639.00	0.16621999442577
640.00	0.15986999869347
641.00	0.15454000234604
642.00	0.15012000501156
643.00	0.14640000462532
644.00	0.14314000308514
645.00	0.13999000191689
646.00	0.13672000169754
647.00	0.13332000374794
648.00	0.12981000542641
649.00	0.12637999653816
650.00	0.12300999462605
651.00	0.11989000439644
652.00	0.11698000133038
653.00	0.11437999457121
654.00	0.11209999769926
655.00	0.11003000289202
656.00	0.10813999921083
657.00	0.10607000440359
658.00	0.10379000008106
659.00	0.1012300029397
660.00	0.098526999354362
661.00	0.095965996384621
662.00	0.093791998922825
663.00	0.092178001999855
664.00	0.091021001338959
665.00	0.090038992464542
666.00	0.089126996695995
667.00	0.087968997657299
668.00	0.086355999112129
669.00	0.084356002509594
670.00	0.082040995359421
671.00	0.079446002840996
672.00	0.076779998838902
673.00	0.074289999902248
674.00	0.072185002267361
675.00	0.070501998066902
676.00	0.06920400261879
677.00	0.068222001194954
678.00	0.067309997975826
679.00	0.06615199893713
680.00	0.064748995006084
681.00	0.063065998256207
682.00	0.061171997338533
683.00	0.059066999703646
684.00	0.05689200013876
685.00	0.054822996258736
686.00	0.052893999963999
687.00	0.051105000078678
688.00	0.049561999738216
689.00	0.048263996839523
690.00	0.047070998698473
