w	ri
350	0.00494988932941638
351	0.00469315698640966
352	0.00287886810796103
353	-0.000410879554538688
354	-0.00852204058176518
355	-0.000411933885102286
356	0.00476123549374033
357	0.00476640192099766
358	0.00386957088273582
359	-0.000618740627694484
360	0.00845917578806381
361	0.00298440398460933
362	0.00051330849018513
363	0.0073184270085916
364	-0.00303889328703898
365	0.00305958607588606
366	0.00342306966351147
367	0.00260248875625063
368	0.00347375391792478
369	0.00205207720308483
370	-0.000639403506468487
371	0.000807824970958136
372	0.00112049285750119
373	0.00595622241262846
374	4.59569799651359e-05
375	-0.00105350262220697
376	0.00271857139771763
377	0.00186729587667677
378	0.00172650170025943
379	0.00171102433682012
380	0.00381915343320427
381	0.000703638347596654
382	0.00421324100099573
383	0.00374408222120691
384	0.00129813685714166
385	-0.00051996761580932
386	0.00280355412210271
387	-0.000446312649981528
388	0.00321287169402432
389	-9.61097000015038e-05
390	0.00154680548809773
391	0.00196424885448218
392	0.00395992162821022
393	0.000456657886107847
394	0.00105161401001336
395	-0.000153751959801683
396	-0.000753318499913038
397	-6.73667525284272e-05
398	0.000522973398399195
399	0.00166731523686332
400	-0.000846248457176209
401	-0.000990276239150593
402	0.00169200281053969
403	0.00193431220138624
404	0.00157765342750567
405	-0.000683800565465812
406	0.00196535104045945
407	0.00126992685991781
408	0.00204170488533531
409	0.000849282245691173
410	0.000930810576151698
411	0.00128287727083775
412	0.00197548230939868
413	0.000908198625661456
414	-0.000789762836894138
415	0.000735370595764719
416	0.00116841495834077
417	0.000326963367084859
418	4.04168309698302e-05
419	0.000645102131595552
420	0.00148595657016416
421	0.000460869424505397
422	0.000880331187942019
423	0.00114323566165985
424	0.000650505197157414
425	0.000741434307969915
426	-0.000301853670148986
427	0.00143740737868247
428	0.00107058582440909
429	0.00204332631297108
430	0.0013710032411397
431	0.000295348443238374
432	0.000473660800653998
433	0.000404757489737096
434	0.00122278957293092
435	0.00149504834130566
436	0.00122112808212604
437	0.00132114993475694
438	0.000715324566803934
439	0.00154910984311006
440	0.000466566415047338
441	-0.000178167139038057
442	-0.000596304380055667
443	0.00107459460537117
444	0.000645462435687426
445	0.00129628991039637
446	0.000449972128647342
447	0.00137122544462621
448	-0.000264888182473094
449	0.000501107272686716
450	0.000597160780465504
451	0.00123385745077797
452	0.00239305431127286
453	0.00180403553793847
454	0.000566419086981579
455	0.000823012726729093
456	0.000472991987436616
457	0.00174937307957705
458	0.000968704309696085
459	0.000381663209421874
460	0.000613095172526866
461	0.000447637486760252
462	0.00211964078841685
463	-0.000117171398559864
464	6.70066279997564e-05
465	0.000234245990789647
466	0.000534330347480956
467	0.000491855854441884
468	0.000318653065436822
469	-0.000136792538037817
