w	ri
1200	5.123101175e-05
1199.5	4.644813016e-05
1199	3.867056221e-05
1198.5	4.047316033e-05
1198	3.696650732e-05
1197.5	3.303025384e-05
1197	4.990936257e-05
1196.5	2.871597884e-05
1196	4.566730466e-05
1195.5	4.696860909e-05
1195	3.729731543e-05
1194.5	2.960255835e-05
1194	2.650158713e-05
1193.5	3.358748974e-05
1193	2.891830169e-05
1192.5	3.174909623e-05
1192	4.654467106e-05
1191.5	3.363637021e-05
1191	2.59329332e-05
1190.5	2.147357445e-05
1190	3.207998117e-05
1189.5	3.283773083e-05
1189	3.233458381e-05
1188.5	3.680035938e-05
1188	4.101046827e-05
1187.5	3.527071793e-05
1187	3.064389573e-05
1186.5	3.498609178e-05
1186	3.339951159e-05
1185.5	4.215482622e-05
1185	4.696509335e-05
1184.5	4.377090372e-05
1184	5.585774779e-05
1183.5	6.891797762e-05
1183	5.663967226e-05
1182.5	6.377977785e-05
1182	5.134191364e-05
1181.5	5.697819404e-05
1181	5.688366015e-05
1180.5	5.697815679e-05
1180	6.796948612e-05
1179.5	5.105894059e-05
1179	4.593900871e-05
1178.5	4.827003926e-05
1178	5.192896351e-05
1177.5	4.296385217e-05
1177	5.366877653e-05
1176.5	3.973357379e-05
1176	2.527604112e-05
1175.5	3.686523298e-05
1175	2.26044748e-05
1174.5	3.723791335e-05
1174	2.802002244e-05
1173.5	2.697676653e-05
1173	2.183753299e-05
1172.5	3.04189045e-05
1172	2.645204542e-05
1171.5	1.955270534e-05
1171	3.474692814e-05
1170.5	1.978137065e-05
1170	2.471139887e-05
1169.5	1.447659801e-05
1169	1.987576718e-05
1168.5	2.901650965e-05
1168	3.219738835e-05
1167.5	1.544557512e-05
1167	1.866632025e-05
1166.5	2.770688385e-05
1166	2.374935895e-05
1165.5	2.467751503e-05
1165	2.564687748e-05
1164.5	1.865784521e-05
1164	1.602165634e-05
1163.5	2.263588831e-05
1163	2.707269974e-05
1162.5	2.167489612e-05
1162	1.423251117e-05
1161.5	3.344427329e-05
1161	1.774233766e-05
1160.5	3.178102663e-05
1160	2.79774447e-05
1159.5	3.369216574e-05
1159	2.143553458e-05
1158.5	3.460205626e-05
1158	4.004676361e-05
1157.5	3.057717811e-05
1157	2.949126763e-05
1156.5	4.135290626e-05
1156	3.162983572e-05
1155.5	3.849132452e-05
1155	3.098649438e-05
1154.5	4.483252764e-05
1154	4.683619831e-05
1153.5	4.873415455e-05
1153	2.802517265e-05
1152.5	4.610267933e-05
1152	3.81660019e-05
1151.5	3.209966235e-05
1151	3.944758791e-05
1150.5	3.74350301e-05
1150	2.965036081e-05
1149.5	3.815090284e-05
1149	3.365301061e-05
1148.5	4.80341306e-05
1148	3.003120888e-05
1147.5	3.829699941e-05
1147	5.401678383e-05
1146.5	4.010272678e-05
1146	5.732906517e-05
1145.5	5.482457578e-05
1145	4.861672875e-05
1144.5	5.820104852e-05
1144	6.214401219e-05
1143.5	6.6254884e-05
1143	6.910313852e-05
1142.5	6.913798861e-05
1142	7.544435561e-05
1141.5	6.243835203e-05
1141	6.87771989e-05
1140.5	7.340020966e-05
1140	7.181311958e-05
1139.5	5.267795641e-05
1139	5.576222669e-05
1138.5	5.998035427e-05
1138	5.488104187e-05
1137.5	4.457654431e-05
1137	4.388106987e-05
1136.5	3.503165441e-05
1136	3.099118825e-05
1135.5	2.648727503e-05
1135	2.924754051e-05
1134.5	2.858690917e-05
1134	3.187954193e-05
1133.5	2.64220708e-05
1133	2.739994787e-05
1132.5	2.786639612e-05
1132	3.312134882e-05
1131.5	2.046145964e-05
1131	1.603076584e-05
1130.5	2.551880898e-05
1130	2.466595732e-05
