300.0	4.2219e-07
300.2	4.953e-07
300.4	5.8107e-07
300.6	6.8168e-07
300.8	7.9973e-07
301.0	9.3821e-07
301.2	1.1007e-06
301.4	1.2913e-06
301.6	1.5149e-06
301.8	1.7772e-06
302.0	1.4143e-06
302.2	1.1233e-06
302.4	8.9221e-07
302.6	7.0865e-07
302.8	5.6285e-07
303.0	4.4705e-07
303.2	3.5507e-07
303.4	2.8202e-07
303.6	2.24e-07
303.8	1.7791e-07
304.0	1.9874e-07
304.2	2.4373e-07
304.4	2.9891e-07
304.6	3.6658e-07
304.8	4.4958e-07
305.0	5.5136e-07
305.2	6.7619e-07
305.4	8.2928e-07
305.6	1.017e-06
305.8	1.2473e-06
306.0	1.1971e-06
306.2	9.5854e-07
306.4	7.6752e-07
306.6	6.1456e-07
306.8	4.9209e-07
307.0	3.9402e-07
307.2	3.155e-07
307.4	2.5262e-07
307.6	2.0228e-07
307.8	1.6197e-07
308.0	1.4867e-07
308.2	1.722e-07
308.4	1.9946e-07
308.6	2.3103e-07
308.8	2.676e-07
309.0	3.0995e-07
309.2	3.5901e-07
309.4	4.1584e-07
309.6	4.8166e-07
309.8	5.579e-07
310.0	6.4438e-07
310.2	7.2051e-07
310.4	8.0564e-07
310.6	9.0083e-07
310.8	1.0073e-06
311.0	1.1263e-06
311.2	1.2593e-06
311.4	1.4081e-06
311.6	1.5745e-06
311.8	1.7605e-06
312.0	1.3765e-06
312.2	1.0665e-06
312.4	8.2624e-07
312.6	6.4013e-07
312.8	4.9594e-07
313.0	3.8423e-07
313.2	2.9768e-07
313.4	2.3063e-07
313.6	1.7868e-07
313.8	1.3843e-07
314.0	1.4891e-07
314.2	1.7718e-07
314.4	2.1081e-07
314.6	2.5082e-07
314.8	2.9843e-07
315.0	3.5508e-07
315.2	4.2248e-07
315.4	5.0267e-07
315.6	5.9809e-07
315.8	7.1161e-07
316.0	7.4861e-07
316.2	7.1631e-07
316.4	6.8541e-07
316.6	6.5584e-07
316.8	6.2754e-07
317.0	6.0047e-07
317.2	5.7457e-07
317.4	5.4978e-07
317.6	5.2606e-07
317.8	5.0336e-07
318.0	4.9629e-07
318.2	5.155e-07
318.4	5.3544e-07
318.6	5.5616e-07
318.8	5.7768e-07
319.0	6.0004e-07
319.2	6.2326e-07
319.4	6.4737e-07
319.6	6.7242e-07
319.8	6.9844e-07
320.0	7.1181e-07
320.2	5.8304e-07
320.4	4.7757e-07
320.6	3.9117e-07
320.8	3.2041e-07
321.0	2.6244e-07
321.2	2.1497e-07
321.4	1.7608e-07
321.6	1.4422e-07
321.8	1.1813e-07
