w	ri
350	-0.184531962631649
351	0.168034322510924
352	0.0153312834964499
353	0.00399092547053447
354	0.0273015440076575
355	0.0258172401407223
356	0.0157636199967376
357	0.0241315697426985
358	0.00322368804033119
359	0.0362815807440606
360	-0.00805156556551201
361	0.0269946004270125
362	0.0107815651882473
363	-0.0146508130235563
364	-0.003255523181981
365	0.00938051140400512
366	0.0153420773340307
367	0.0280836703491433
368	-0.00660285395878715
369	0.00682517474501927
370	0.0169751739320285
371	-0.00320470644445628
372	0.0258455023094438
373	0.00595489361344572
374	0.00601893869239364
375	0.0195816270749043
376	0.0393941862901916
377	0.0192562396346343
378	0.0320329978516816
379	0.0371436726754703
380	0.0459124254988487
381	0.0532043968873365
382	0.0588229092592246
383	0.0842587957958468
384	0.107574203740754
385	0.147220055076773
386	0.182661860967233
387	0.204425613553412
388	0.278135507853662
389	0.38284576309699
390	0.47297680908676
391	0.565211368712666
392	0.637960650864989
393	0.794047505941626
394	0.912229922380958
395	0.967935678756934
396	1
397	0.920401166060586
398	0.891539640483342
399	0.707703947979104
400	0.629945725132254
401	0.50417054095314
402	0.416193102525935
403	0.380997505718252
404	0.328306479933356
405	0.309674500017528
406	0.285030339378618
407	0.240094105771009
408	0.206792052411174
409	0.178169092978022
410	0.155461643154932
411	0.117101955540451
412	0.0947666668693559
413	0.0713498130460527
414	0.0522360888006094
415	0.040798498036823
416	0.0309527899361182
417	0.020870608061637
418	0.0162838718521145
419	0.010333818938182
420	0.00232957178810808
421	0.00764776330925519
422	0.00914830362096596
423	0.000145789125622325
424	0.0147271521240933
425	0.00445348694588632
426	0.000888661226091912
427	0.0058892191832856
428	0.00600079705297669
429	0.0032619140639524
430	0.00457132989454145
431	0.00199923803815372
432	0.000335098567566018
433	0.00324548796568411
434	-0.00376666352257871
435	-0.000698247120924303
436	0.000965791109397336
437	0.000167434048310509
438	0.000151660171522331
439	0.000775026825082627
440	-0.00212859714114715
441	-0.00154087991557274
442	-0.00258989701638448
443	0.0033207313866697
444	0.00544901169718515
445	-0.000220228172311356
446	0.00147984568136055
447	0.00631554947889997
448	0.000397567840575444
449	0.00114807867264198
450	0.00219051428724714
451	0.00310082999263619
452	-0.00100523564639986
453	-0.000198717926249681
454	-0.00158106702671305
455	-0.00181157883293883
456	0.00344320323172192
457	-0.00169754009629138
458	0.00314681368686782
459	0.000359360695415381
460	0.000181426813362769
461	0.00150330934702437
462	-0.00211890680518163
463	0.00302248913657053
464	0.00130295287312738
465	-0.00205339944926854
466	0.00147022089747494
467	0.00287634595415267
468	0.00294507461211361
469	0.00144646668552114
470	0.00184252020069163
471	0.00142608978579182
472	0.00232766180459405
473	-0.000185129474730019
474	0.00195633109968113
475	0.000702112169441913
476	0.00110238907253134
477	-0.000520795826486229
478	0.00133348923595746
479	0.00026835513119479
480	-0.000165457641382365
481	0.000746601882721351
482	-0.000206630621849946
483	-0.0023664899774714
484	0.000304789720029905
485	0.000690513401547371
486	0.000453267744314325
487	0.0012785591917595
488	0.00167135742141171
489	0.00108003265315625
490	0.000104348251954708
491	0.000820191369970938
492	0.0013650947332432
493	0.000776348331915035
494	-0.000572525292050265
495	0.000390492951021362
496	-0.000179443599560913
497	0.000945034666090368
498	0.000403782957678313
499	-0.000540999941907607
500	0.0024934082876295
501	0.00124321301790829
502	0.00135373688406631
503	-0.000826768077663697
504	0.00138075392178475
505	-0.000533141967156327
506	0.000893086627722728
507	-1.98576098630699e-05
508	-0.000380840907830297
509	0.000392907390249052
510	0.000964322758188672
511	2.28821922955603e-05
512	0.000129027822726438
513	-0.000284296464983535
514	-9.4500226530298e-05
515	0.000605597674383136
516	0.00106271411735682
517	0.000394083357494521
518	0.000344824277266124
519	-7.28035045521795e-05
520	-0.000316844648155663
521	0.000566837208082663
