w	ri
350	-0.333604459186752
351	0.211131720459713
352	0.00121979993158768
353	-0.0172708531423842
354	0.000559289423152272
355	0.0231194188301611
356	0.0098231438108151
357	-0.0440183450785063
358	0.00439293354360703
359	0.0340900686707846
360	-0.0256805045001365
361	0.0290350756102635
362	0.0228896485265594
363	0.00971926815344303
364	0.0155557555802136
365	-0.0169207529924035
366	0.0106991278298181
367	0.0319005626812903
368	-0.036335668159628
369	0.00992500373220579
370	0.0225809055439878
371	0.00912126444799091
372	0.0189945863267973
373	0.00815134817547396
374	-0.0119582901726789
375	0.0209443115846923
376	0.0311470684637442
377	0.0131782592059722
378	5.04178502095997e-05
379	-0.0121012941242174
380	0.00485215002067307
381	0.00126816396827113
382	0.00727984525945128
383	0.0112293162210912
384	0.0136626893114488
385	-0.0246125145797392
386	0.00705934279173144
387	0.026026123996938
388	-0.0018225936297951
389	-0.00331425174162247
390	0.00242535200165479
391	0.00618824264510676
392	0.0069971502840087
393	-0.00479430961399254
394	0.00127545987383353
395	0.00473955036568639
396	-0.00386990779314694
397	0.0065907207899416
398	0.00224894347174853
399	0.0104244671825157
400	0.00303535377589632
401	0.00384456394792155
402	0.0136918837634286
403	0.0042212188331172
404	0.0097994476707385
405	-0.00376500362981922
406	-0.010850024023871
407	0.0114413611781094
408	0.013001227655038
409	0.0053907586244518
410	0.00077699165819342
411	-0.0148218997251733
412	0.00937144439710556
413	0.00228090898276204
414	0.00791516323970328
415	0.00113821155220287
416	0.00679277343767539
417	0.00184514910184775
418	0.00307674306677746
419	6.88786091786986e-05
420	1.34902123751376e-05
421	0.00896192369659186
422	0.00914718338113311
423	-0.00368727821286584
424	0.00971839724474616
425	0.00671992634468487
426	0.00318264268145834
427	0.00727581505387149
428	0.00439776572237907
429	0.00226266421943182
430	0.00550959778432013
431	0.00294238852598227
432	0.00190845504275446
433	0.00499987497141121
434	-0.0042416963758675
435	-0.00264133378561356
436	-0.00277941026194182
437	-0.00106382371810325
438	-0.00178236530887286
439	-0.00147344364140294
440	-0.000698613570477877
441	-0.00124403781154771
442	-0.000419562542263453
443	-0.000324836958226793
444	0.00868825992698684
445	-0.000913838015476537
446	0.00188334030522785
447	0.0102837040090734
448	-0.00148583338858264
449	0.000889383541864128
450	0.00058866753113137
451	0.00177913227606733
452	-0.00328621439025403
453	-0.00256854241785853
454	-0.00547168323438561
455	-0.000305858565941524
456	0.0028733246945292
457	-0.00147038209882104
458	0.00190062639442783
459	0.00111497661188278
460	-0.00332681878228288
461	0.00386118381218677
462	-0.00329982571677215
463	0.00138510532826353
464	-0.000224972008956151
465	-0.000909727980226966
466	0.000857902600011235
467	0.00199722417304075
468	0.00291730872455274
469	5.24425292628546e-05
470	0.000802352866795593
471	0.00147325751329953
472	0.00307900696865617
473	-0.00118075800149019
474	0.00146274785062553
475	-0.00047819220296704
476	0.00147412324136107
477	-0.000518697370691084
478	0.000612527946540026
479	-0.000358020931142144
480	-0.00202632324215884
481	0.000657487997613862
482	3.01770203827954e-05
483	-0.0029389111035012
484	0.000637838278684834
485	0.000611133327431219
486	0.000557870465397309
487	-0.000160344413979462
488	0.00168948644679324
489	4.40800440349987e-05
490	0.000300551216983894
491	-0.000338021670696863
492	-5.28667635823262e-05
493	0.000290294245768573
494	0.00102283420301547
495	-0.000912472755180696
496	-0.000555724395871107
497	0.00172630319231652
498	-0.000635077485036433
499	-0.000809448960092845
500	0.0029682329925117
501	0.000765673701789867
502	0.00129842543244858
503	-0.00235728459495679
504	0.00115237523865413
505	-0.00203086600534751
506	0.000527304345093777
507	-0.000213416718493285
508	-0.000481970823038184
509	-0.000967382281194277
510	0.00126620520010862
511	-0.000450940449524829
512	0.000170636236184563
513	0.0011387703424392
514	0.000658659427344444
515	0.000659404064407353
516	0.00171738840878226
517	-0.000819167171927142
518	-0.000329316103585694
519	-0.000362613314240677
520	-0.000828722930636444
521	0.000470130949790578
522	0.00141075282700516
523	-0.000290914195055264
524	0.00102293632081462
525	-0.000538113595807315
526	0.00122129339022026
527	8.72758789238089e-05
528	0.000149693509422629
529	0.000682178966001292
530	0.00156001375285379
531	0.000252332617468553
532	0.000480357665329452
533	0.000207765913499368
534	0.000209226680954783
535	0.000767298762398783
536	3.51333483833676e-05
537	0.000415904418738022
538	-0.000541626677644043
539	0.000713035460487342
540	0.000926104621494364
541	8.3219518644921e-05
542	0.000524528782270259
543	9.30165365594698e-05
544	0.000149846215018782
545	0.000191284084807186
546	-5.17214504723901e-05
547	0.000716935970439259
548	0.00284800755199331
549	-0.00122415581781679
550	-0.000766926457339829
551	0.000479716860413228
552	0.000651475505755016
553	0.00139840510934197
554	0.000991146129699693
555	-0.00143774633653158
556	-0.000148253451128077
557	0.000363178641447676
558	0.000910579580415125
559	0.000149460438350064
560	0.000983214484504626
561	0.00107327116268074
562	0.00122745011257546
563	1.42588883112641e-05
564	-2.61732540497413e-05
565	0.000329050077134534
