w	ri
699.954895	0.00077
699.720703	0.001925
699.48645	0.001011
699.252258	0.001925
699.018127	0.00089
698.783935	0.000577
698.549744	0.002237
698.315613	0.004283
698.081482	0.003176
697.847351	0.001636
697.61322	0.000433
697.379089	0.001949
697.144959	0.000601
696.910889	0.000145
696.676819	0.00243
696.442749	0.000217
696.208679	2.4e-05
695.974609	0.000265
695.74054	0.000192
695.506531	0.001059
695.272522	0.001275
695.038513	0.002382
694.804504	0.001684
694.570496	0.002983
694.336548	0.001997
694.102539	0.002743
693.868591	0.003705
693.634644	0.003657
693.400696	0.002454
693.166748	0.002213
692.932861	0.002694
692.698914	0.005293
692.465027	0.003127
692.23114	0.003464
691.997253	0.00486
691.763367	0.004162
691.529541	0.004571
691.295715	0.004547
691.061829	0.006905
690.828003	0.006616
690.594177	0.00883
690.360413	0.006688
690.126587	0.009599
689.892822	0.00907
689.659058	0.010898
689.425293	0.014435
689.191528	0.015926
688.957764	0.027378
688.72406	0.043448
688.490295	0.063416
688.256592	0.086921
688.022888	0.105229
687.789185	0.124211
687.555481	0.138477
687.321838	0.177523
687.088196	0.224532
686.854492	0.294227
686.62085	0.401261
686.387268	0.476851
686.153625	0.460443
685.919983	0.306473
685.686401	0.154211
685.45282	0.071163
685.219238	0.040826
684.985657	0.023264
684.752136	0.018067
684.518555	0.013088
684.285034	0.008083
684.051514	0.006135
683.817993	0.000505
683.584473	0.002502
683.350952	0.003296
683.117493	0.002863
682.883972	0.001179
682.650513	0.00089
682.417053	0.000674
682.183655	0.00154
681.950195	0.000722
681.716797	0.001323
681.483337	0.000265
681.249939	0.001155
681.016541	0.000914
680.783203	0.000433
680.549805	0.000481
680.316467	0.003368
680.083069	0.000217
