w	ri
317.6	8.62260115084506e-07
317.8	7.51433535183121e-07
318	6.54846905472037e-07
318.2	5.70682573635003e-07
318.4	4.97323732915575e-07
318.6	4.33404633507065e-07
318.8	3.77700117494653e-07
319	3.29145703411362e-07
319.2	2.86837586238062e-07
319.4	2.49972383735527e-07
319.6	2.17847136444431e-07
319.8	1.89839223129375e-07
320	1.6544652989084e-07
320.2	1.44176985107302e-07
320.4	1.25648982215126e-07
320.6	1.28511031442372e-07
320.8	1.4411673143936e-07
321	1.61620421976521e-07
321.2	1.81253075447635e-07
321.4	2.03255706524468e-07
321.6	2.27939625824722e-07
321.8	2.55626186244088e-07
322	2.86666867512227e-07
322.2	3.21483445304733e-07
322.4	3.60517779853182e-07
322.6	4.04302111891061e-07
322.8	4.5339880898583e-07
323	5.08460619206861e-07
323.2	5.70210586569457e-07
323.4	6.39452093312847e-07
323.6	7.17109029012141e-07
323.8	8.04195663744364e-07
324	9.01856817200414e-07
324.2	1.01015274304823e-06
324.4	8.86703019712992e-07
324.6	7.78356882475221e-07
324.8	6.83236425350727e-07
325	5.99744926139045e-07
325.2	5.26456381365549e-07
325.4	4.62125548559435e-07
325.6	4.05657819419757e-07
325.8	3.56089135259442e-07
326	3.12575944727302e-07
326.2	2.74375119252051e-07
326.4	2.40843953042308e-07
326.6	2.11420078530614e-07
326.8	1.85581297261471e-07
327	1.62905833559285e-07
327.2	1.43002038582432e-07
327.4	1.25518432601251e-07
327.6	1.10183874110003e-07
327.8	9.67201920083552e-08
328	9.1803492704285e-08
328.2	9.89897468341719e-08
328.4	1.06739372759317e-07
328.6	1.15094548047279e-07
328.8	1.24102471404613e-07
329	1.33813354221272e-07
329.2	1.44287450165195e-07
329.4	1.55585012904327e-07
329.6	1.67766296106609e-07
329.8	1.80891553439982e-07
330	1.95051165406361e-07
330.2	2.10315427951677e-07
330.4	2.26784763855833e-07
330.6	2.44529469064763e-07
330.8	2.63670050914349e-07
331	2.84316974462487e-07
331.2	3.06570662489079e-07
331.4	3.30561664608e-07
331.6	3.56440614989104e-07
331.8	3.68411010353589e-07
332	3.75731831008546e-07
332.2	3.83193243555368e-07
332.4	3.90805290272045e-07
332.6	3.98567971158578e-07
332.8	4.06491328492955e-07
333	4.14565319997188e-07
333.2	4.22799987949266e-07
333.4	4.3120537462718e-07
333.6	4.3977143775294e-07
333.8	4.48508219604535e-07
334	4.57415720181966e-07
334.2	4.66503981763223e-07
334.4	4.75773004348306e-07
334.6	4.85222787937216e-07
334.8	4.94863374807941e-07
335	5.04694764960484e-07
335.2	2.32277889916549e-07
335.4	1.06900049207162e-07
335.6	6.1910643810442e-08
335.8	6.12970606252322e-08
336	6.06895028068167e-08
336.2	6.00879703551954e-08
336.4	5.94924632703683e-08
336.6	5.89029815523353e-08
336.8	5.83195252010966e-08
337	5.77420942166521e-08
337.2	5.71696843712028e-08
337.4	5.66032998925476e-08
