w	ri
789.902039	0.001035
789.664185	0.001997
789.426331	0.000337
789.188477	0.000313
788.950623	0.000794
788.71283	0.003657
788.474976	0.00089
788.237183	0.001804
787.99939	0.001347
787.761597	0.001949
787.523804	0.000192
787.286072	0.002983
787.048279	0.00255
786.810547	0.001131
786.572754	0.002671
786.335022	0.001443
786.09729	0.001083
785.859619	0.001949
785.621887	0.003801
785.384216	0.005822
785.146484	0.002237
784.908813	0.002791
784.671143	0.004066
784.433472	0.006352
784.195801	0.008781
783.958191	0.018212
783.72052	0.028292
783.48291	0.038902
783.2453	0.050401
783.00769	0.054299
782.770081	0.061299
782.532471	0.066929
782.294922	0.069719
782.057312	0.082374
781.819763	0.094788
781.582214	0.102559
781.344666	0.120121
781.107117	0.143265
780.869629	0.166336
780.63208	0.202615
780.394592	0.257731
780.157043	0.330651
779.919556	0.366064
779.682129	0.323746
779.444641	0.219407
779.207153	0.115093
778.969727	0.050208
778.732239	0.025068
778.494812	0.012029
778.257385	0.004017
778.019959	0.001949
777.782593	0.005558
777.545166	0.000577
777.3078	0.003103
777.070373	0.000602
776.833008	0.001419
776.595642	0.001299
776.358276	0.002045
776.120972	0.001155
775.883606	0.002647
775.646301	0.000746
775.408997	0.000385
775.171692	0.000192
774.934387	0.001155
774.697082	0.001901
774.459778	0.000794
774.222534	0.000144
773.985229	0.000794
773.747986	2.4e-05
773.510742	0.000529
773.273498	7.2e-05
773.036316	0.000577
772.799072	0.000457
772.56189	0.001997
772.324646	0.001034
772.087463	0.002695
771.850281	0.000193
771.613159	0.003729
771.375977	0.000337
771.138794	0.002478
770.901672	0.001179
770.664551	0.001804
770.427429	0.000818
770.190308	0.001876
