w	ri
421.0	0.00378
421.2	0.00356
421.4	0.00317
421.6	0.00301
421.8	0.00296
422.0	0.00291
422.2	0.00286
422.4	0.00282
422.6	0.00281
422.8	0.00291
423.0	0.00309
423.2	0.00339
423.4	0.0038
423.6	0.00431
423.8	0.00503
424.0	0.00596
424.2	0.00702
424.4	0.00826
424.6	0.0095
424.8	0.01052
425.0	0.01131
425.2	0.01184
425.4	0.01181
425.6	0.01141
425.8	0.01059
426.0	0.00952
426.2	0.00839
426.4	0.00733
426.6	0.00631
426.8	0.00547
427.0	0.00462
427.2	0.00406
427.4	0.00362
427.6	0.00328
427.8	0.00304
428.0	0.00275
428.2	0.00251
428.4	0.00239
428.6	0.00221
428.8	0.00207
429.0	0.002
429.2	0.00194
429.4	0.00184
429.6	0.00181
429.8	0.00178
430.0	0.00179
430.2	0.00182
430.4	0.00187
430.6	0.00192
430.8	0.00189
431.0	0.00205
431.2	0.00217
431.4	0.00232
431.6	0.00247
431.8	0.00264
432.0	0.00281
432.2	0.00309
432.4	0.00339
432.6	0.00375
432.8	0.00407
433.0	0.00442
433.2	0.00483
433.4	0.00509
433.6	0.00539
433.8	0.00571
434.0	0.00591
434.2	0.00592
434.4	0.00603
434.6	0.00602
434.8	0.00589
435.0	0.00574
435.2	0.00545
435.4	0.00515
435.6	0.00488
435.8	0.00462
436.0	0.00429
436.2	0.004
436.4	0.0038
436.6	0.00363
436.8	0.00343
437.0	0.00331
437.2	0.00323
437.4	0.00316
437.6	0.00315
437.8	0.00314
438.0	0.00312
438.2	0.00314
438.4	0.00329
438.6	0.00339
438.8	0.00358
439.0	0.00376
439.2	0.00392
439.4	0.00418
439.6	0.00457
439.8	0.00503
440.0	0.00545
440.2	0.00611
440.4	0.00682
440.6	0.00775
440.8	0.00869
441.0	0.0099
441.2	0.01132
441.4	0.0127
441.6	0.01448
441.8	0.01605
442.0	0.01787
442.2	0.0197
442.4	0.02124
442.6	0.02237
442.8	0.0234
443.0	0.02403
443.2	0.02422
443.4	0.02392
443.6	0.02328
443.8	0.02246
444.0	0.02137
444.2	0.01997
444.4	0.01848
444.6	0.01703
444.8	0.01576
445.0	0.01442
445.2	0.01316
445.4	0.01208
445.6	0.0111
445.8	0.01033
446.0	0.00955
446.2	0.00897
446.4	0.00851
446.6	0.00803
446.8	0.0076
447.0	0.00739
447.2	0.00716
447.4	0.00702
447.6	0.00694
447.8	0.00703
448.0	0.00712
448.2	0.00726
448.4	0.00748
448.6	0.00775
448.8	0.00805
449.0	0.00844
449.2	0.00879
449.4	0.00933
449.6	0.00987
449.8	0.01052
450.0	0.01125
450.2	0.01207
450.4	0.0129
450.6	0.01363
450.8	0.01443
451.0	0.01499
451.2	0.01563
451.4	0.01584
451.6	0.01592
451.8	0.01557
452.0	0.01513
452.2	0.01446
452.4	0.01331
452.6	0.01221
452.8	0.01095
453.0	0.00973
453.2	0.00847
453.4	0.00744
453.6	0.00646
453.8	0.00565
454.0	0.005
454.2	0.00444
454.4	0.00401
454.6	0.00375
454.8	0.00349
455.0	0.00342
