w	ri
323.6	2.8561e-07
323.8	3.2719e-07
324.0	3.0103e-07
324.2	2.5744e-07
324.4	2.2017e-07
324.6	1.8829e-07
324.8	1.6103e-07
325.0	1.3771e-07
325.2	1.1778e-07
325.4	1.0072e-07
325.6	8.614e-08
325.8	7.3668e-08
326.0	7.4075e-08
326.2	8.3953e-08
326.4	9.5148e-08
326.6	1.0784e-07
326.8	1.2222e-07
327.0	1.3851e-07
327.2	1.5699e-07
327.4	1.7792e-07
327.6	2.0165e-07
327.8	2.2854e-07
328.0	2.4936e-07
328.2	2.5732e-07
328.4	2.6553e-07
328.6	2.74e-07
328.8	2.8274e-07
329.0	2.9176e-07
329.2	3.0107e-07
329.4	3.1068e-07
329.6	3.2059e-07
329.8	3.3082e-07
330.0	3.3439e-07
330.2	2.9046e-07
330.4	2.523e-07
330.6	2.1915e-07
330.8	1.9036e-07
331.0	1.6535e-07
331.2	1.4363e-07
331.4	1.2476e-07
331.6	1.0837e-07
331.8	9.4133e-08
332.0	8.6658e-08
332.2	8.0236e-08
332.4	7.429e-08
332.6	6.8785e-08
332.8	6.3687e-08
333.0	5.8968e-08
333.2	5.4598e-08
333.4	5.0552e-08
333.6	4.6806e-08
333.8	4.3337e-08
334.0	4.2198e-08
334.2	4.1821e-08
334.4	4.1449e-08
334.6	4.1079e-08
334.8	4.0713e-08
335.0	4.035e-08
335.2	3.999e-08
335.4	3.9634e-08
335.6	3.928e-08
335.8	3.893e-08
336.0	3.8522e-08
336.2	3.8072e-08
336.4	3.7629e-08
336.6	3.719e-08
336.8	3.6756e-08
337.0	3.6328e-08
337.2	3.5904e-08
337.4	3.5486e-08
337.6	3.5072e-08
337.8	3.4663e-08
338.0	3.593e-08
338.2	3.9885e-08
338.4	4.4276e-08
338.6	4.915e-08
338.8	5.456e-08
339.0	6.0566e-08
339.2	6.7234e-08
339.4	7.4635e-08
339.6	8.2851e-08
339.8	9.1971e-08
340.0	9.9051e-08
340.2	8.6301e-08
340.4	7.5192e-08
340.6	6.5513e-08
340.8	5.708e-08
341.0	4.9732e-08
341.2	4.3331e-08
341.4	3.7753e-08
341.6	3.2893e-08
341.8	2.8659e-08
342.0	3.3469e-08
342.2	4.0236e-08
342.4	4.837e-08
342.6	5.8149e-08
342.8	6.9904e-08
343.0	8.4037e-08
343.2	1.0103e-07
343.4	1.2145e-07
343.6	1.46e-07
343.8	1.7552e-07
344.0	1.589e-07
344.2	1.3054e-07
344.4	1.0724e-07
344.6	8.8104e-08
344.8	7.2381e-08
345.0	5.9463e-08
345.2	4.8851e-08
345.4	4.0133e-08
345.6	3.2971e-08
345.8	2.7087e-08
346.0	2.4951e-08
346.2	2.4928e-08
346.4	2.4904e-08
346.6	2.4881e-08
346.8	2.4857e-08
347.0	2.4834e-08
347.2	2.4811e-08
347.4	2.4787e-08
347.6	2.4764e-08
347.8	2.4741e-08
348.0	2.4827e-08
348.2	2.5062e-08
348.4	2.53e-08
348.6	2.554e-08
348.8	2.5782e-08
349.0	2.6027e-08
349.2	2.6274e-08
349.4	2.6523e-08
349.6	2.6775e-08
349.8	2.7029e-08
350.0	2.7271e-08
350.2	2.7424e-08
350.4	2.7577e-08
350.6	2.7732e-08
350.8	2.7887e-08
351.0	2.8043e-08
351.2	2.82e-08
351.4	2.8358e-08
351.6	2.8517e-08
351.8	2.8676e-08
352.0	2.8605e-08
352.2	2.8502e-08
352.4	2.8399e-08
352.6	2.8296e-08
352.8	2.8194e-08
353.0	2.8092e-08
353.2	2.799e-08
353.4	2.7889e-08
353.6	2.7788e-08
353.8	2.7687e-08
354.0	3.5066e-08
354.2	4.8755e-08
354.4	6.7786e-08
354.6	9.4246e-08
354.8	1.3103e-07
355.0	1.8218e-07
355.2	2.533e-07
355.4	3.5217e-07
355.6	4.8964e-07
355.8	6.8077e-07
356.0	6.7645e-07
356.2	5.1897e-07
356.4	3.9816e-07
356.6	3.0546e-07
356.8	2.3435e-07
357.0	1.798e-07
357.2	1.3794e-07
357.4	1.0583e-07
357.6	8.119e-08
357.8	6.2289e-08
358.0	5.1868e-08
358.2	4.8478e-08
358.4	4.5309e-08
358.6	4.2348e-08
358.8	3.958e-08
359.0	3.6993e-08
359.2	3.4575e-08
359.4	3.2315e-08
359.6	3.0203e-08
359.8	2.8229e-08
360.0	2.6616e-08
360.2	2.6609e-08
360.4	2.6601e-08
360.6	2.6594e-08
360.8	2.6587e-08
361.0	2.658e-08
361.2	2.6573e-08
361.4	2.6566e-08
361.6	2.6559e-08
361.8	2.6552e-08
362.0	3.0569e-08
362.2	3.5781e-08
362.4	4.1881e-08
362.6	4.9022e-08
362.8	5.738e-08
363.0	6.7163e-08
363.2	7.8615e-08
363.4	9.2019e-08
363.6	1.0771e-07
363.8	1.2607e-07
364.0	1.3113e-07
364.2	1.3098e-07
364.4	1.3083e-07
364.6	1.3069e-07
364.8	1.3054e-07
365.0	1.304e-07
365.2	1.3025e-07
365.4	1.3011e-07
365.6	1.2996e-07
365.8	1.2982e-07
366.0	1.4178e-07
366.2	1.6456e-07
366.4	1.9099e-07
366.6	2.2167e-07
366.8	2.5728e-07
367.0	2.986e-07
367.2	3.4657e-07
367.4	4.0224e-07
367.6	4.6685e-07
367.8	5.4184e-07
368.0	5.2086e-07
368.2	3.9768e-07
368.4	3.0363e-07
368.6	2.3182e-07
368.8	1.7699e-07
369.0	1.3514e-07
369.2	1.0318e-07
369.4	7.8775e-08
369.6	6.0145e-08
369.8	4.5921e-08
370.0	3.632e-08
370.2	3.482e-08
370.4	3.3381e-08
370.6	3.2002e-08
370.8	3.068e-08
371.0	2.9413e-08
371.2	2.8198e-08
371.4	2.7033e-08
371.6	2.5917e-08
371.8	2.4846e-08
372.0	2.8723e-08
372.2	3.4188e-08
372.4	4.0694e-08
372.6	4.8438e-08
372.8	5.7656e-08
373.0	6.8627e-08
373.2	8.1686e-08
373.4	9.7231e-08
373.6	1.1573e-07
373.8	1.3776e-07
374.0	1.2694e-07
374.2	1.0615e-07
374.4	8.8771e-08
374.6	7.4234e-08
374.8	6.2078e-08
375.0	5.1912e-08
375.2	4.3411e-08
375.4	3.6302e-08
375.6	3.0357e-08
375.8	2.5386e-08
376.0	2.6495e-08
376.2	3.2466e-08
376.4	3.9782e-08
376.6	4.8747e-08
376.8	5.9732e-08
377.0	7.3193e-08
377.2	8.9687e-08
377.4	1.099e-07
377.6	1.3466e-07
377.8	1.6501e-07
378.0	1.8853e-07
378.2	1.9705e-07
378.4	2.0595e-07
378.6	2.1526e-07
378.8	2.2499e-07
379.0	2.3515e-07
379.2	2.4578e-07
379.4	2.5689e-07
379.6	2.6849e-07
379.8	2.8063e-07
380.0	2.7916e-07
380.2	2.0982e-07
380.4	1.5771e-07
380.6	1.1854e-07
380.8	8.9098e-08
381.0	6.6969e-08
381.2	5.0336e-08
381.4	3.7834e-08
381.6	2.8438e-08
381.8	2.1375e-08
382.0	2.2571e-08
382.2	2.5192e-08
382.4	2.8116e-08
382.6	3.138e-08
382.8	3.5023e-08
383.0	3.9089e-08
383.2	4.3627e-08
383.4	4.8691e-08
383.6	5.4344e-08
383.8	6.0653e-08
384.0	6.7694e-08
384.2	7.5552e-08
384.4	8.4323e-08
384.6	8.8651e-08
384.8	9.2298e-08
385.0	9.6096e-08
385.2	1.0005e-07
385.4	1.0417e-07
385.6	1.0845e-07
385.8	1.1291e-07
386.0	1.1756e-07
386.2	1.224e-07
386.4	1.2955e-07
386.6	1.4492e-07
386.8	1.6211e-07
387.0	1.8134e-07
387.2	2.0286e-07
387.4	2.2692e-07
387.6	2.5384e-07
387.8	2.8395e-07
388.0	3.1764e-07
388.2	3.5532e-07
388.4	3.9112e-07
388.6	3.6926e-07
388.8	3.4863e-07
389.0	3.2915e-07
389.2	3.1076e-07
389.4	2.9339e-07
389.6	2.77e-07
389.8	2.6152e-07
390.0	2.4691e-07
390.2	2.3311e-07
390.4	2.2008e-07
390.6	2.2082e-07
390.8	2.2204e-07
391.0	2.2327e-07
391.2	2.2451e-07
391.4	2.2575e-07
391.6	2.27e-07
391.8	2.2826e-07
392.0	2.2953e-07
392.2	2.308e-07
392.4	2.3208e-07
392.6	2.3336e-07
392.8	2.3466e-07
393.0	2.3891e-07
393.2	2.4662e-07
393.4	2.5457e-07
393.6	2.6278e-07
393.8	2.7125e-07
394.0	2.8e-07
394.2	2.8903e-07
394.4	2.9835e-07
394.6	3.0797e-07
394.8	3.179e-07
395.0	8.8407e-07
395.2	3.4986e-07
395.4	2.1312e-07
395.6	2.1016e-07
395.8	2.0818e-07
396.0	2.0674e-07
396.2	2.0968e-07
