w	ri
380.00	0.21364000439644
381.00	0.2343740016222
382.00	0.2634220123291
383.00	0.37369298934937
384.00	0.37815099954605
385.00	0.38104501366615
386.00	0.40723198652267
387.00	0.3614059984684
388.00	0.31970900297165
389.00	0.31102201342583
390.00	0.2525349855423
391.00	0.17048500478268
392.00	0.16329999268055
393.00	0.19348299503326
394.00	0.21727600693703
395.00	0.20741499960423
396.00	0.17960700392723
397.00	0.18416999280453
398.00	0.18900899589062
399.00	0.19179899990559
400.00	0.2791660130024
401.00	0.2983630001545
402.00	0.16554300487041
403.00	0.1340399980545
404.00	0.19997699558735
405.00	0.13411100208759
406.00	0.025239000096917
407.00	0.004525660071522
408.00	0.0020601800642908
409.00	0.00089870602823794
410.00	0.00024729300639592
411.00	0.00078676798148081
412.00	0.00098573800642043
413.00	0.00036221501068212
414.00	0.00037777400575578
415.00	0.00073389802128077
416.00	1.5933699614834E-5
417.00	0.00027752798632719
418.00	0.00047273098607548
419.00	0.00070524401962757
420.00	0.00082140002632514
421.00	0.00054829701548442
422.00	0.00050540902884677
423.00	0.00077052798587829
424.00	0.0010809500236064
425.00	0.0017109300242737
426.00	0.0042334198951721
427.00	0.015119999647141
428.00	0.065879501402378
429.00	0.19318999350071
430.00	0.33784499764442
431.00	0.41132000088692
432.00	0.43064600229263
433.00	0.4611240029335
434.00	0.52300602197647
435.00	0.54611998796463
436.00	0.46395599842072
437.00	0.43014699220657
438.00	0.46424901485443
439.00	0.48072901368141
440.00	0.42645400762558
441.00	0.30009800195694
442.00	0.25914201140404
443.00	0.3308080136776
444.00	0.45069599151611
445.00	0.5244420170784
446.00	0.45139899849892
447.00	0.34822300076485
448.00	0.3471559882164
449.00	0.4543359875679
450.00	0.57040101289749
451.00	0.59389501810074
452.00	0.54610198736191
453.00	0.53894197940826
454.00	0.5655130147934
455.00	0.55332899093628
456.00	0.5027419924736
457.00	0.4682030081749
458.00	0.49992901086807
459.00	0.57618200778961
460.00	0.58082497119904
461.00	0.48810198903084
462.00	0.38769200444221
463.00	0.36547899246216
464.00	0.42744800448418
465.00	0.53446197509766
466.00	0.56533700227737
467.00	0.46255800127983
468.00	0.35163599252701
469.00	0.30924800038338
470.00	0.34816798567772
471.00	0.44125598669052
472.00	0.55196797847748
473.00	0.57104700803757
474.00	0.50831699371338
475.00	0.4467059969902
476.00	0.41168799996376
477.00	0.39249101281166
478.00	0.39219701290131
479.00	0.40691301226616
480.00	0.45247399806976
481.00	0.52798801660538
482.00	0.53926700353622
483.00	0.44260600209236
484.00	0.33060601353645
485.00	0.22466099262238
486.00	0.16846300661564
487.00	0.16616800427437
488.00	0.24896900355816
489.00	0.38581299781799
490.00	0.41762799024582
491.00	0.32155901193619
492.00	0.17373399436474
493.00	0.097676299512386
494.00	0.068218499422073
495.00	0.069653697311878
496.00	0.11312299966812
497.00	0.23626099526882
498.00	0.3622829914093
499.00	0.39562600851059
500.00	0.3021439909935
501.00	0.17801800370216
502.00	0.12415800243616
503.00	0.12414799630642
504.00	0.14239799976349
505.00	0.17677900195122
506.00	0.26637598872185
507.00	0.39264398813248
508.00	0.42567500472069
509.00	0.30617401003838
510.00	0.22150599956512
511.00	0.18038800358772
512.00	0.15613700449467
513.00	0.14505200088024
514.00	0.15974199771881
515.00	0.13313500583172
516.00	0.09928610175848
517.00	0.1647509932518
518.00	0.24078300595284
519.00	0.1562470048666
520.00	0.037787798792124
521.00	0.0091022895649076
522.00	0.0035174998920411
523.00	0.0017960800323635
524.00	0.0011702500050887
525.00	0.00079730700235814
526.00	0.00064663897501305
527.00	0.00059879798209295
528.00	0.00050361600005999
529.00	0.00049184099771082
530.00	0.00049953197594732
531.00	0.00063170201610774
532.00	0.00074951001442969
533.00	0.00095443497411907
534.00	0.0012085300404578
535.00	0.0016722299624234
536.00	0.0025661799591035
537.00	0.0041725798510015
538.00	0.0073405001312494
539.00	0.011764599941671
540.00	0.014617400243878
541.00	0.015749899670482
542.00	0.015723299235106
543.00	0.016087099909782
544.00	0.017871700227261
545.00	0.021620599552989
546.00	0.028303699567914
547.00	0.04125089943409
548.00	0.063524000346661
549.00	0.10884899646044
550.00	0.20167699456215
551.00	0.37338298559189
552.00	0.52556997537613
553.00	0.4940690100193
554.00	0.38440999388695
555.00	0.29241898655891
556.00	0.24702900648117
557.00	0.24541200697422
558.00	0.28810700774193
559.00	0.39036101102829
560.00	0.54973602294922
561.00	0.60570800304413
562.00	0.49286100268364
563.00	0.336286008358
564.00	0.23331999778748
565.00	0.18017899990082
566.00	0.16652899980545
567.00	0.19681400060654
568.00	0.28284800052643
569.00	0.42213800549507
570.00	0.46134701371193
571.00	0.39868700504303
572.00	0.36109501123428
573.00	0.35177800059319
574.00	0.31952801346779
575.00	0.26811599731445
576.00	0.23016899824142
577.00	0.20150099694729
578.00	0.17114199697971
579.00	0.14640800654888
580.00	0.14259700477123
581.00	0.15884199738503
582.00	0.19655899703503
583.00	0.25231999158859
584.00	0.31826400756836
585.00	0.36947900056839
586.00	0.39118400216103
587.00	0.38426199555397
588.00	0.36785700917244
589.00	0.35407501459122
590.00	0.34675401449203
591.00	0.33790600299835
592.00	0.31597098708153
593.00	0.27887898683548
594.00	0.22853599488735
595.00	0.17553399503231
596.00	0.12991200387478
597.00	0.098603896796703
598.00	0.074273101985455
599.00	0.056364398449659
600.00	0.043355699628592
601.00	0.035406999289989
602.00	0.02699870057404
603.00	0.022250099107623
604.00	0.018570499494672
605.00	0.015777999535203
606.00	0.013543600216508
607.00	0.011784199625254
608.00	0.01047629956156
