w	ri
350	-0.195870199286926
351	0.161489520128778
352	0.0016338664725515
353	-0.0139278160927296
354	0.00796413429359577
355	0.0216228308036654
356	0.0128966770555318
357	0.0310136058310761
358	0.00486606892872339
359	0.0243560818996339
360	0.00244157873163572
361	0.0241344878412338
362	0.0220107530059317
363	0.0056174131721863
364	0.00808714626702618
365	-0.000125793445398605
366	0.00722446055514028
367	0.0276768556905445
368	-0.00227394517314148
369	0.0071227877067063
370	0.032953721978045
371	0.018619926689978
372	0.0268622102882139
373	0.0206206106155889
374	-0.00187728466292668
375	0.0123574374853046
376	0.0318687355262513
377	0.00934635885510166
378	0.00788499214033493
379	-0.00705657033031288
380	0.0159370076593379
381	0.0120092513518276
382	0.0160499856433413
383	0.00824971092266432
384	0.00710844359776379
385	-0.00171748540880244
386	0.0049312456981991
387	0.0168768424545842
388	0.00383831400304157
389	-0.000787881794366859
390	0.00385397191582331
391	0.00709659470093062
392	0.0122180172092629
393	0.0130393004382019
394	0.00364108232875711
395	0.0085398324470623
396	0.000521472942731931
397	0.0106476415652725
398	0.00159642356124166
399	0.00571641138609786
400	0.00449276757430593
401	0.00578030662112604
402	0.0135257412593871
403	0.00603931867226738
404	0.00557406312061196
405	-0.00221660803885249
406	-0.00636790017594152
407	0.00653253718472587
408	0.00621215915010148
409	0.00657659045908073
410	0.00577984376353716
411	-0.0145894436781788
412	0.00299746864910714
413	-0.00100700773377527
414	0.00396270785617908
415	0.00968672946562112
416	0.00681506762925363
417	0.00136167306377965
418	-0.00040181612821617
419	0.00505271837270499
420	0.00148982274414555
421	0.00758410526171217
422	0.00712055102434246
423	0.00325075029077327
424	0.012397767251155
425	0.0059950054613982
426	-0.000592330268315299
427	0.009240950668739
428	0.00440653397886218
429	0.00389973977526056
430	0.00807846562862422
431	0.00503258373558349
432	0.00261200235952919
433	0.00599694606168244
434	-0.0033283887541987
435	0.00183094440878744
436	0.000164456120692175
437	0.0041665511279412
438	0.000287656337127127
439	-0.000503100734078653
440	-9.30776715305541e-05
441	-0.00152668309582912
442	0.00289001821681449
443	0.0045880968324255
444	0.00674259037644705
445	0.000669845765172338
446	0.00355088301822641
447	0.00822432021538468
448	-0.000555636942499689
449	0.00353876926156059
450	0.0033299854318325
451	0.00354984671450449
452	-0.00153182062138676
453	0.000930577946930753
454	-0.000333653479158063
455	0.00365370810574135
456	0.00251056368720788
457	-0.00011117451453441
458	0.0038656042102782
459	0.00331149796417294
460	-0.000655104329305422
461	0.00434260016794719
462	1.97855656745699e-05
