w	ri
400.00	0.046052899211645
401.00	0.045263800770044
402.00	0.04443160071969
403.00	0.043919499963522
404.00	0.042923100292683
405.00	0.042051900178194
406.00	0.04111810028553
407.00	0.040296100080013
408.00	0.039301801472902
409.00	0.038500398397446
410.00	0.037670198827982
411.00	0.036859501153231
412.00	0.035905200988054
413.00	0.035104800015688
414.00	0.034334201365709
415.00	0.033770799636841
416.00	0.032948900014162
417.00	0.032313700765371
418.00	0.031544100493193
419.00	0.031010499224067
420.00	0.029911400750279
421.00	0.029604600742459
422.00	0.028741599991918
423.00	0.028332199901342
424.00	0.027459999546409
425.00	0.02673039957881
426.00	0.026371199637651
427.00	0.025416899472475
428.00	0.024699600413442
429.00	0.024237800389528
430.00	0.023528799414635
431.00	0.022975699976087
432.00	0.0223702006042
433.00	0.021908400580287
434.00	0.021385099738836
435.00	0.020718099549413
436.00	0.020306600257754
437.00	0.019650900736451
438.00	0.01925989985466
439.00	0.01910600066185
440.00	0.018510799854994
441.00	0.018295299261808
442.00	0.017987500876188
443.00	0.017494900152087
444.00	0.017248699441552
445.00	0.017013700678945
446.00	0.016808399930596
447.00	0.016480099409819
448.00	0.01606860011816
449.00	0.016018299385905
450.00	0.015474399551749
451.00	0.015216900035739
452.00	0.014838200062513
453.00	0.014612499624491
454.00	0.014088099822402
455.00	0.014222499914467
456.00	0.013925000093877
457.00	0.013493999838829
458.00	0.013145100325346
459.00	0.01306189969182
460.00	0.012724299915135
461.00	0.012374400161207
462.00	0.012160000391304
463.00	0.011872599832714
464.00	0.011409799568355
465.00	0.01121489983052
466.00	0.010968600399792
467.00	0.010732600465417
468.00	0.01071310043335
469.00	0.010383700020611
470.00	0.010374399833381
471.00	0.010056300088763
472.00	0.0099742403253913
473.00	0.009788510389626
474.00	0.0095637803897262
475.00	0.00960380025208
476.00	0.0093062203377485
477.00	0.0091225299984217
478.00	0.0090506998822093
479.00	0.0089368000626564
480.00	0.0089480895549059
481.00	0.0088557302951813
482.00	0.0088249500840902
483.00	0.0087531199678779
484.00	0.0084750298410654
485.00	0.008537620306015
486.00	0.0086299795657396
487.00	0.0084555298089981
488.00	0.008218489587307
489.00	0.0084144901484251
490.00	0.0083518903702497
491.00	0.0084042204543948
492.00	0.0084350099787116
493.00	0.0085786702111363
494.00	0.008506840094924
495.00	0.0086186900734901
496.00	0.0085878996178508
497.00	0.0088044200092554
498.00	0.0089788697659969
499.00	0.0092456704005599
500.00	0.0092343902215362
501.00	0.0096243200823665
502.00	0.0098705999553204
503.00	0.010116900317371
504.00	0.010497599840164
505.00	0.010927500203252
506.00	0.011226099915802
507.00	0.011544300243258
508.00	0.011933200061321
509.00	0.012220500037074
510.00	0.012907999567688
511.00	0.013010599650443
512.00	0.013698199763894
513.00	0.014036799781024
514.00	0.014663799665868
515.00	0.014970599673688
516.00	0.015823300927877
517.00	0.016377499327064
518.00	0.016798200085759
519.00	0.017515499144793
520.00	0.018245099112391
521.00	0.01895309984684
522.00	0.019598599523306
523.00	0.020512899383903
524.00	0.021107999607921
525.00	0.021825300529599
526.00	0.022626800462604
527.00	0.023590300232172
528.00	0.02415470033884
529.00	0.025130599737167
530.00	0.026115700602531
531.00	0.02693559974432
532.00	0.027818100526929
533.00	0.028999200090766
534.00	0.030003799125552
535.00	0.030918100848794
536.00	0.032087899744511
537.00	0.03303100168705
538.00	0.033985301852226
539.00	0.035257700830698
540.00	0.036242801696062
541.00	0.037475198507309
542.00	0.038613300770521
543.00	0.039711199700832
544.00	0.041076000779867
545.00	0.042112398892641
546.00	0.043384898453951
547.00	0.044862598180771
548.00	0.046361800283194
549.00	0.047643400728703
550.00	0.049008201807737
551.00	0.05060999840498
552.00	0.052066199481487
553.00	0.053779799491167
554.00	0.055535599589348
555.00	0.05696089938283
556.00	0.058921899646521
557.00	0.060676600784063
558.00	0.062378998845816
559.00	0.064215898513794
560.00	0.066514499485493
561.00	0.068342000246048
562.00	0.070589296519756
563.00	0.072414897382259
564.00	0.074663199484348
565.00	0.076900199055672
566.00	0.079239800572395
567.00	0.081455297768116
568.00	0.083960101008415
569.00	0.086421899497509
570.00	0.088864102959633
571.00	0.091306403279305
572.00	0.093964099884033
573.00	0.096715301275253
574.00	0.099311500787735
575.00	0.10211200267076
576.00	0.10476999729872
577.00	0.10771600157022
578.00	0.11038299649954
579.00	0.11309300363064
580.00	0.11623200029135
581.00	0.11897200345993
582.00	0.12206099927425
583.00	0.12519100308418
584.00	0.12800200283527
585.00	0.13117299973965
586.00	0.13418999314308
587.00	0.13730899989605
588.00	0.14033600687981
589.00	0.14346599578857
590.00	0.14672900736332
591.00	0.15010599792004
592.00	0.15342999994755
593.00	0.1569090038538
594.00	0.16039900481701
595.00	0.16405099630356
596.00	0.16777600347996
597.00	0.1717060059309
598.00	0.17583200335503
599.00	0.1798750013113
600.00	0.18420399725437
601.00	0.18861700594425
602.00	0.19333699345589
603.00	0.19808800518513
604.00	0.20344500243664
605.00	0.20870000123978
606.00	0.21423099935055
607.00	0.22015200555325
608.00	0.22591799497604
609.00	0.23245500028133
610.00	0.23900200426579
611.00	0.24574400484562
612.00	0.25283399224281
613.00	0.26002699136734
614.00	0.26750901341438
615.00	0.27507001161575
616.00	0.28312599658966
617.00	0.29104900360107
618.00	0.29938098788261
619.00	0.30773401260376
620.00	0.31636300683022
621.00	0.32519799470901
622.00	0.33432200551033
623.00	0.34288901090622
624.00	0.35208401083946
625.00	0.36119699478149
626.00	0.3701040148735
627.00	0.37932801246643
628.00	0.38834899663925
629.00	0.39738801121712
